鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
善化區,土地,善成段40地號,126.67,都市：其他:計畫道路用地,,,1100907,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4380000,34578,,0.0,0,包含公共設施保留地用地；,RPWOMLPKRHGGFHD76EA,0.0,0.0,0.0,無,
山上區,土地,玉二段35地號,75.37,都市：其他:農業區,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83000,1101,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQKRHGGFHD76EA,0.0,0.0,0.0,無,156
白河區,土地,仙草段420地號,8065.64,都市：其他:農業區,,,1100907,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,992,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLQKRHGGFED58EA,0.0,0.0,0.0,無,
龍崎區,土地,龍船段37-2地號,169.12,,山坡地保育區,農牧用地,1100906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,296,,0.0,0,,RPUPMLQKPHGGFID66EA,0.0,0.0,0.0,無,157
永康區,土地,東邊寮段212-2地號,22.98,都市：其他:道路用地,,,1100904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,632580,27527,,0.0,0,包含公共設施保留地用地；,RPUNMLPKRHGGFKD66DA,0.0,0.0,0.0,無,
永康區,土地,平道段249地號,340.95,都市：其他:住宅區,,,1100815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48682080,142784,,0.0,0,,RPQQMLNKRHGGFKD98DA,0.0,0.0,0.0,無,
永康區,土地,大灣段489-1地號,6.0,都市：其他:住宅區,,,1100818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,83333,,0.0,0,,RPSOMLOKRHGGFKD09DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區中山東路３３０號,87.56,都市：其他:住宅區,,,1100807,土地2建物1車位0,全,四層,透天厝,住宅，店舖,鋼筋混凝土構造,1030409,231.7,5,3,7,有,無,21800000,94087,,0.0,0,陽台外推；其他增建；,RPSNMLOKRHGGFKD98DA,201.23,30.47,0.0,無,158
永康區,土地,中灣段423-2地號,42.98,都市：其他:住宅區,,,1100815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1430000,33271,,0.0,0,,RPXNMLOKRHGGFKD86DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區東橋七路３６７號八樓之１,24.1,都市：其他:住宅區,,,1100731,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1071214,157.05,3,2,2,有,有,13100000,83413,坡道平面,17.0,0,,RPPOMLOKRHGGFKD78DA,77.89,13.34,0.0,有,159
永康區,房地(土地+建物),臺南市永康區復華里國華街１０２巷５９號七樓之１,9.71,都市：其他:住宅區,,,1100818,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841111,59.02,3,2,2,有,有,2500000,42351,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLNKRHGGFKD98DA,39.41,4.29,0.0,有,
永康區,土地,平道段250地號,285.63,都市：其他:住宅區,,,1100815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40780800,142775,,0.0,0,,RPOQMLNKRHGGFKD78DA,0.0,0.0,0.0,無,
永康區,土地,永華段1142地號,8.47,都市：其他:道路用地,,,1100901,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96000,11334,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPXPMLSJRHGGFKD37DA,0.0,0.0,0.0,無,076
永康區,土地,永華段1142地號,8.47,都市：其他:道路用地,,,1100901,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96000,11334,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSPMLSJRHGGFKD86DA,0.0,0.0,0.0,無,076
永康區,土地,永華段1142地號,2.82,都市：其他:道路用地,,,1100831,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000,11348,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPTQMLSJRHGGFKD07DA,0.0,0.0,0.0,無,076
永康區,土地,永仁段952地號,0.26,都市：其他:體育場用地,,,1100831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1333,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPUQMLSJRHGGFKD17DA,0.0,0.0,0.0,無,142
永康區,房地(土地+建物)+車位,臺南市永康區大橋里中華西街１２２巷４５號二樓之１,24.0,都市：其他:住宅區,,,1100806,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830531,102.44,3,2,2,有,有,5600000,54666,一樓平面,0.0,0,,RPVNMLLKRHGGFKD98DA,66.71,8.62,0.0,有,
永康區,土地,永華段1142地號,2.82,都市：其他:道路用地,,,1100831,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000,11348,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPQNMLNKRHGGFKD68DA,0.0,0.0,0.0,無,076
永康區,土地,永仁段952地號,0.26,都市：其他:體育場用地,,,1100831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1333,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPRNMLNKRHGGFKD78DA,0.0,0.0,0.0,無,142
永康區,土地,鹽中段763地號,318.01,都市：其他:道路用地,,,1100902,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15735267,49480,,0.0,0,包含公共設施保留地用地；,RPVOMLTJRHGGFKD17DA,0.0,0.0,0.0,無,166
永康區,土地,鹽中段763地號,318.01,都市：其他:道路用地,,,1100902,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10901371,34280,,0.0,0,包含公共設施保留地用地；,SPVOMLTJRHGGFKD27DA,0.0,0.0,0.0,無,166
永康區,土地,東灣段98地號,389.64,都市：其他:道路用地,,,1100902,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14657534,37618,,0.0,0,包含公共設施保留地用地；,RPWOMLTJRHGGFKD27DA,0.0,0.0,0.0,無,168
永康區,土地,東灣段98地號,389.64,都市：其他:道路用地,,,1100902,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,288575,741,,0.0,0,包含公共設施保留地用地；,SPWOMLTJRHGGFKD37DA,0.0,0.0,0.0,無,168
永康區,土地,東灣段98地號,389.64,都市：其他:道路用地,,,1100902,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,154446,396,,0.0,0,包含公共設施保留地用地；,TPWOMLTJRHGGFKD47DA,0.0,0.0,0.0,無,168
永康區,土地,東灣段98地號,389.64,都市：其他:道路用地,,,1100902,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,418981,1075,,0.0,0,包含公共設施保留地用地；,UPWOMLTJRHGGFKD57DA,0.0,0.0,0.0,無,168
永康區,房地(土地+建物)+車位,臺南市永康區東橋七路２０１號十五樓之７,24.01,都市：其他:住宅區,,,1100823,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1061114,155.28,3,2,2,有,有,10300000,66332,坡道平面,22.39,0,,RPSNMLPKRHGGFKD56EA,75.03,12.69,0.0,有,172
永康區,房地(土地+建物)+車位,臺南市永康區復華三街６２號八樓之６,8.74,都市：其他:市場用地,,,1100816,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840908,131.53,3,2,2,有,有,5600000,42576,坡道平面,0.0,0,,RPXOMLSKQHGGFKD27DA,66.19,4.36,0.0,有,
永康區,土地,平道段165地號,1918.74,都市：其他:住宅區,,,1100625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,255384272,133100,,0.0,0,,RPSNMLRLQHGGFKD66DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區復華里復華八街４７巷２７號六樓之７,6.36,都市：其他:住宅區,,,1100830,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850305,30.92,1,0,1,有,有,1380000,44631,,0.0,0,陽台外推；,RPWPMLKMQHGGFKD66DA,14.45,6.8,0.0,有,173
永康區,房地(土地+建物),臺南市永康區復華里復華七街８８號,27.39,都市：其他:住宅區,,,1100723,土地2建物1車位0,一層，二層，見其他登記事項,十一層,住宅大樓(11層含以上有電梯),人行道、店鋪、住宅。,鋼筋混凝土造,0841111,139.76,3,2,2,有,無,8500000,60819,,0.0,0,其他增建；,RPWPMLQJQHGGFKD96DA,109.33,2.57,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區東橋七路３５９號九樓之６,25.0,都市：其他:住宅區,,,1100725,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1071214,163.1,3,2,2,有,有,13680000,86745,坡道平面,19.23,1200000,,RPQNMLPLPHGGFKD78DA,82.19,11.39,0.0,有,174
關廟區,土地,布袋尾段167-7地號,740.0,,一般農業區,林業用地,1100814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,2027,,0.0,0,,RPUNMLPKRHGGFID09DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７２號十七樓之６,10.12,都市：其他:商業區,,,1100824,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.50999999999999,2,1,1,有,有,6650000,63027,坡道平面,17.45,0,,RPQOMLPKRHGGFID78DA,48.38,9.84,0.0,有,175
仁德區,房地(土地+建物),臺南市仁德區德崙路２１巷６號四樓之２,13.5,都市：其他:商業區,,,1100820,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830608,101.99,3,2,2,有,有,5650000,55398,,0.0,0,,RPROMLPKRHGGFID88DA,69.12,13.26,0.0,有,176
歸仁區,土地,崙子頂段571地號,1619.0,,一般農業區,農牧用地,1100716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12500000,7721,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；未登記建物；,RPVNMLOKRHGGFID09DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區大甲里行大街６２３號,897.36,都市：其他:農業區,,,1100510,土地1建物1車位0,全,二層,透天厝,農舍,加強磚造,0700521,162.0,2,2,2,有,無,16015550,98861,,0.0,0,其他增建；,RPSNMLPKRHGGFID88DA,154.72,7.28,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路２５０巷２５號五樓之５,43.56,都市：其他:住宅區,,,1081120,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1100701,119.94999999999999,3,2,2,有,有,6600000,52975,一樓平面,14.24,1000000,,RPUOMLNKRHGGFID98DA,69.24,8.83,0.0,有,
關廟區,土地,北勢段517地號,529.0,都市：其他:住宅區,,,1100605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,8507,,0.0,0,,RPTNMLOKRHGGFID88DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區太子北路２５０巷２５號二樓之５,38.42,都市：其他:住宅區,,,1090103,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1100701,105.72,3,2,2,有,有,5200000,49187,,0.0,0,原因：1.於民國110.03.06已原買賣金額新台幣520萬讓渡給新權利人。2.土地買賣價款新台幣1900000元整、建物買賣價款新台幣3300000元整。,RPRNMLNKRHGGFID58DA,69.24,8.83,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路２５０巷２５號三樓之６,37.12,都市：其他:住宅區,,,1090221,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1100701,102.9,3,2,2,有,有,5600000,50756,一樓平面,14.24,1100000,,RPUNMLNKRHGGFID88DA,60.69,4.96,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路２５０巷２５號四樓之２,46.42,都市：其他:住宅區,,,1090219,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1100701,127.8,3,2,2,有,有,7020000,54930,一樓平面,0.0,1200000,,RPOOMLNKRHGGFID38DA,77.11,8.97,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７６號二十三樓之１１,10.12,都市：其他:商業區,,,1070730,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.07,2,2,1,有,有,6020000,58850,坡道平面,16.88,830000,,RPTPMLMJRHGGFID78DA,48.38,9.97,0.0,有,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街１７２巷３１號,86.28,都市：其他:住宅區,,,1090724,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100517,168.1,4,2,3,有,無,10530000,62641,,0.0,0,,RPPOMLMJRHGGFID28DA,153.24,14.86,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８０號十四樓之１０,12.9,都市：其他:商業區,,,1080719,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,137.57999999999998,3,2,2,有,有,7770000,56106,坡道平面,17.45,1030000,,RPRQMLMJRHGGFID68DA,67.5,12.1,0.0,有,
仁德區,房地(土地+建物),臺南市仁德區文心路７８號五樓之８,7.59,都市：其他:商業區,,,1100302,土地1建物1車位0,五層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,87.74,2,2,1,有,有,4720000,53795,,0.0,0,,RPVPMLMJRHGGFID98DA,50.01,7.9,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號十八樓之６,9.74,都市：其他:商業區,,,1100818,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,100.94,2,2,1,有,有,5560000,56653,坡道平面,17.45,830000,,RPWPMLMJRHGGFID09DA,45.26,10.08,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號十六樓之８,10.12,都市：其他:商業區,,,1070330,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.19999999999999,2,2,1,有,有,5880000,56410,坡道平面,17.45,930000,,RPXPMLMJRHGGFID56DA,50.01,7.9,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號二十一樓之１０,12.02,都市：其他:商業區,,,1100810,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,127.64000000000001,3,2,2,有,有,7200000,58081,坡道平面,17.45,800000,,RPOQMLMJRHGGFID38DA,62.97,10.07,0.0,有,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街１７２巷５０號,102.0,都市：其他:住宅區,,,1091009,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100517,201.01,5,2,4,有,無,12700000,63181,,0.0,0,,RPTNMLLMQHGGFID68DA,187.8,13.21,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街１７２巷２９號,94.28,都市：其他:住宅區,,,1100317,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100517,182.54,5,2,3,有,無,11000000,60261,,0.0,0,,RPPOMLLMQHGGFID38DA,167.83,14.71,0.0,無,
仁德區,土地,正義段662地號,222.82,都市：其他:住宅區,,,1100710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18778958,84279,,0.0,0,,RPROMLLJRHGGFID38DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區文心路７８號三樓之６,7.21,都市：其他:商業區,,,1080624,土地1建物1車位0,三層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,83.49000000000001,2,2,1,有,有,4390000,52581,,0.0,0,,RPOOMLQLQHGGFID68DA,45.26,10.08,0.0,有,
仁德區,房地(土地+建物),臺南市仁德區文心路７８號二樓之９,7.21,都市：其他:商業區,,,1071128,土地1建物1車位0,二層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,82.72,2,2,1,有,有,4340000,52466,,0.0,0,,RPPOMLQLQHGGFID78DA,50.01,4.56,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７６號十五樓之８,10.12,都市：其他:商業區,,,1090813,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.27,2,2,1,有,有,5500000,54657,坡道平面,17.45,700000,,RPRPMLQLQHGGFID09DA,49.83,8.15,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７６號十四樓之１１,10.12,都市：其他:商業區,,,1100729,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.64,2,2,1,有,有,5770000,56356,坡道平面,17.45,800000,,RPOTMLPLQHGGFID09DA,48.38,9.97,0.0,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號二十三樓之６,9.74,都市：其他:商業區,,,1071101,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,100.94,2,2,1,有,有,5720000,58690,坡道平面,17.45,820000,,RPOOMLRKQHGGFID68DA,45.26,10.08,0.0,有,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街１７２巷５６號,107.0,都市：其他:住宅區,,,1091114,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100517,212.44,5,2,4,有,無,13300000,62606,,0.0,0,,RPRNMLOLQHGGFID68DA,200.66,11.78,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區二行里中正西路１２巷１５弄１０號,128.6,都市：其他:住宅區,,,1100806,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821211,166.48,6,2,4,有,無,6300000,37842,,0.0,0,,RPUNMLSKQHGGFID66DA,135.96,30.52,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７６號二十四樓之１１,10.12,都市：其他:商業區,,,1071127,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,105.64,2,2,1,有,有,5900000,58964,坡道平面,17.45,700000,,RPQPMLNKQHGGFID58DA,48.38,9.97,0.0,有,
仁德區,土地,林仔段368地號,63.88,都市：其他:道路用地,,,1100816,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,8766,,0.0,0,包含公共設施保留地用地；,RPRNMLQKQHGGFID78DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號二十三樓之１１,9.99,都市：其他:商業區,,,1080515,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100315,103.66,2,2,1,有,有,5780000,58926,坡道平面,17.45,700000,,RPPSMLOJQHGGFID78DA,47.74,9.2,0.0,有,
安定區,土地,港尾段137地號,62.38,,鄉村區,乙種建築用地,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2004893,32140,,0.0,0,政府機關標讓售；,RPVNMLKKRHGGFHD58DA,0.0,0.0,0.0,無,177
新市區,土地,潭頂段947-5地號,2960.75,,一般農業區,農牧用地,1100903,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,3107,,0.0,0,,RPQNMLPKRHGGFHD58DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８２號,36.43,都市：其他:商業區,,,1070301,土地1建物1車位1,一層,二十四層,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土構造,1100315,189.20999999999998,0,0,0,無,有,21200000,117606,坡道平面,17.45,1000000,,RPPNMLQKPHGGFID48DA,120.41,8.0,0.0,有,
歸仁區,土地,歸仁北段496-1地號,25.0,都市：其他:道路用地,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,365000,14600,,0.0,0,包含公共設施保留地用地；,RPTNMLKMPHGGFID48DA,0.0,0.0,0.0,無,178
善化區,土地,六分寮段148-11地號,3781.0,,一般農業區,農牧用地,1100820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,1296,,0.0,0,,RPUNMLPKRHGGFHD98DA,0.0,0.0,0.0,無,179
西港區,房地(土地+建物),臺南市西港區施寮２５之９號,174.0,,特定農業區,甲種建築用地,1100512,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1100415,143.04,4,2,3,有,無,8380000,58585,,0.0,0,,RPXNMLOKRHGGFGD09DA,135.5,7.54,0.0,無,
學甲區,土地,文衡段770地號,91.94,都市：其他:計畫道路用地,,,1100707,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1886160,20515,,0.0,0,包含公共設施保留地用地；,RPQNMLMKRHGGFGD18DA,0.0,0.0,0.0,無,180
佳里區,房地(土地+建物),臺南市佳里區民安里同安寮８０之７號,4521.0,,特定農業區,丁種建築用地,1100804,土地2建物5車位0,全,二層,透天厝,餐廳、走廊、臥室、避難室,鋼筋混凝土造,0711113,1612.1,2,1,3,有,無,91629368,56839,,0.0,0,承租人承買土地售價86469228房屋售價5160140,RPSNMLPKRHGGFGD68DA,1612.1,0.0,0.0,無,
